,assists,blocks,fg_attempts,fg_made,ft_attempts,ft_made,opponent,player,points,position,rebounds,salary,stats,steals,team,threes,turnovers,date,away,minutes_played,team_points,opponent_points,dk_pt
69,1,0,2,1,0,0,min,"Felton, Raymond",3,PG/SG,2,3000,3pt 2rb 1as 1trey 1-2fg,0,okc,1,0,2019-04-07,True,10.05,132,126,7.5
70,0,1,7,1,0,0,cha,"Galloway, Langston",2,PG/SG,1,3400,2pt 1rb 1st 1bl 1-7fg,1,det,0,0,2019-04-07,False,16.53,91,104,7.25
71,2,0,4,0,0,0,uta,"Bonga, Isaac",0,PG/SF,2,3100,0pt 2rb 2as 1st 2to 0-4fg,1,lal,0,2,2019-04-07,False,19.38,113,109,6.5
72,0,0,1,0,0,0,det,"Monk, Malik",0,PG/SG,3,3600,0pt 3rb 1st 0-1fg,1,cha,0,0,2019-04-07,True,15.37,104,91,5.75
73,1,1,1,0,0,0,pho,"Chiozza, Chris",0,PG,1,3000,0pt 1rb 1as 1bl 0-1fg,0,hou,0,0,2019-04-07,False,5.15,149,113,4.75
74,0,0,4,1,0,0,det,"Graham, Devonte",2,PG/SG,2,3500,2pt 2rb 1-4fg,0,cha,0,0,2019-04-07,True,17.22,104,91,4.5
75,1,0,3,1,0,0,orl,"Wanamaker, Brad",2,PG/SG,0,3200,2pt 1as 1-3fg,0,bos,0,0,2019-04-07,False,5.03,108,116,3.5
76,1,0,1,0,0,0,hou,"Fredette, Jimmer",0,PG/SG,1,3300,0pt 1rb 1as 0-1fg,0,pho,0,0,2019-04-07,True,5.15,113,149,2.75
77,1,0,0,0,0,0,okc,"Reynolds, Cameron",0,PG/SG,1,3200,0pt 1rb 1as 2to,0,min,0,2,2019-04-07,False,7.13,126,132,1.75
78,0,0,8,1,1,0,sas,"Clarkson, Jordan",2,PG/SG,0,5900,2pt 3to 1-8fg 0-1ft,0,cle,0,3,2019-04-07,False,25.3,90,112,0.5
133,3,3,15,10,12,8,atl,"Antetokounmpo, Giannis",30,SF/PF,9,11600,30pt 9rb 3as 1st 3bl 1to 2trey 10-15fg 8-12ft,1,mil,2,1,2019-04-07,False,24.6,115,107,54.25
134,6,0,22,8,7,7,min,"George, Paul",27,SF/PF,7,10000,27pt 7rb 6as 3st 4trey 8-22fg 7-7ft,3,okc,4,0,2019-04-07,True,37.87,132,126,52.75
135,6,0,22,13,6,4,uta,"Caldwell-Pope, Kentavious",32,SG/SF,6,5900,32pt 6rb 6as 1st 3to 2trey 13-22fg 4-6ft,1,lal,2,3,2019-04-07,False,41.63,113,109,50.0
136,5,0,21,12,4,3,was,"Hezonja, Mario",30,SF/PF,6,5600,30pt 6rb 5as 2st 5to 3trey 12-21fg 3-4ft,2,nyk,3,5,2019-04-07,False,35.52,113,110,48.0
137,2,0,20,9,6,6,dal,"Holiday, Justin",30,SG/SF,5,5000,30pt 5rb 2as 2st 1to 6trey 9-20fg 6-6ft,2,mem,6,1,2019-04-07,False,42.03,127,129,45.75
138,4,1,10,4,2,2,dal,"Caboclo, Bruno",13,SF/PF,17,5800,13pt 17rb 4as 1bl 2to 3trey 4-10fg 2-2ft,0,mem,3,2,2019-04-07,False,39.45,127,129,44.25
139,4,0,15,9,5,3,okc,"Wiggins, Andrew",24,SG/SF,5,6900,24pt 5rb 4as 2st 2to 3trey 9-15fg 3-5ft,2,min,3,2,2019-04-07,False,34.18,126,132,40.75
140,0,1,13,8,7,6,den,"Aminu, Al-Farouq",23,SF/PF,11,5000,23pt 11rb 1bl 1to 1trey 8-13fg 6-7ft,0,por,1,1,2019-04-07,False,26.75,115,108,40.25
141,1,1,18,10,6,5,nor,"Barnes, Harrison",29,SF/PF,4,4700,29pt 4rb 1as 1bl 4trey 10-18fg 5-6ft,0,sac,4,0,2019-04-07,False,36.95,129,133,39.5
142,3,0,16,8,5,5,bos,"Fournier, Evan",24,SG/SF,5,6000,24pt 5rb 3as 2st 3to 3trey 8-16fg 5-5ft,2,orl,3,3,2019-04-07,True,35.87,116,108,38.75
143,5,2,5,2,0,0,uta,"Jones, Jemerrio",5,SG/SF,16,3300,5pt 16rb 5as 1st 2bl 1to 1trey 2-5fg,1,lal,1,1,2019-04-07,False,37.62,113,109,38.5
144,3,1,13,6,9,9,bos,"Ross, Terrence",26,SG/SF,3,5700,26pt 3rb 3as 1bl 1to 5trey 6-13fg 9-9ft,0,orl,5,1,2019-04-07,True,25.88,116,108,38.25
145,3,0,19,6,3,3,mem,"Finney-Smith, Dorian",16,SF/PF,12,3500,16pt 12rb 3as 1to 1trey 6-19fg 3-3ft,0,dal,1,1,2019-04-07,True,40.22,129,127,37.0
146,5,1,14,5,8,5,was,"Knox, Kevin",16,SF/PF,7,5500,16pt 7rb 5as 1st 1bl 1trey 5-14fg 5-8ft,1,nyk,1,0,2019-04-07,False,32.27,113,110,36.75
147,7,1,7,6,4,3,lac,"Durant, Kevin",16,SF/PF,4,8800,16pt 4rb 7as 1st 1bl 1to 1trey 6-7fg 3-4ft,1,gsw,1,1,2019-04-07,False,28.05,131,104,35.5
148,6,0,12,5,2,1,hou,"Jackson, Josh",12,SF/PF,9,6700,12pt 9rb 6as 2st 3to 1trey 5-12fg 1-2ft,2,pho,1,3,2019-04-07,True,31.28,113,149,35.25
149,3,1,19,8,3,3,atl,"Middleton, Khris",21,SG/SF,5,6900,21pt 5rb 3as 1bl 2trey 8-19fg 3-3ft,0,mil,2,0,2019-04-07,False,24.95,115,107,34.75
150,3,0,8,5,8,6,det,"Lamb, Jeremy",17,SG/SF,6,5600,17pt 6rb 3as 2st 1trey 5-8fg 6-8ft,2,cha,1,0,2019-04-07,True,27.5,104,91,33.5
151,2,1,16,7,6,4,ind,"LeVert, Caris",18,SG/SF,5,5700,18pt 5rb 2as 2st 1bl 7-16fg 4-6ft,2,bkn,0,0,2019-04-07,True,27.82,108,96,33.25
152,5,0,12,6,0,0,nyk,"Brown Jr., Troy",13,SG/SF,8,5400,13pt 8rb 5as 1st 1trey 6-12fg,1,was,1,0,2019-04-07,True,36.48,110,113,33.0
153,0,0,14,9,0,0,pho,"Gordon, Eric",26,SG/SF,1,4500,26pt 1rb 1st 1to 8trey 9-14fg,1,hou,8,1,2019-04-07,False,24.23,149,113,32.75
154,1,1,15,9,0,0,okc,"Saric, Dario",23,PF,3,5400,23pt 3rb 1as 1bl 1to 5trey 9-15fg,0,min,5,1,2019-04-07,False,32.43,126,132,32.25
155,2,0,9,5,0,0,lal,"Sefolosha, Thabo",13,SF/PF,4,3500,13pt 4rb 2as 5st 1to 3trey 5-9fg,5,uta,3,1,2019-04-07,True,25.25,109,113,32.0
156,9,0,9,4,7,6,cle,"DeRozan, DeMar",14,SG/SF,3,7600,14pt 3rb 9as 1st 3to 4-9fg 6-7ft,1,sas,0,3,2019-04-07,True,31.83,112,90,31.75
157,7,1,15,3,2,2,dal,"Parsons, Chandler",10,SF/PF,5,4600,10pt 5rb 7as 1st 1bl 1to 2trey 3-15fg 2-2ft,1,mem,2,1,2019-04-07,False,29.65,127,129,31.25
158,8,0,11,4,2,1,lal,"Ingles, Joe",12,SG/SF,4,6800,12pt 4rb 8as 1st 3to 3trey 4-11fg 1-2ft,1,uta,3,3,2019-04-07,True,34.53,109,113,31.0
159,2,0,13,7,2,2,hou,"Bridges, Mikal",19,SG/SF,6,5000,19pt 6rb 2as 3trey 7-13fg 2-2ft,0,pho,3,0,2019-04-07,True,42.15,113,149,31.0
160,2,2,13,6,2,2,bos,"Gordon, Aaron",14,SF/PF,7,7500,14pt 7rb 2as 1st 2bl 2to 6-13fg 2-2ft,1,orl,0,2,2019-04-07,True,40.5,116,108,30.75
161,5,2,9,4,0,0,det,"Bridges, Miles",10,SF/PF,5,5300,10pt 5rb 5as 1st 2bl 2trey 4-9fg,1,cha,2,0,2019-04-07,True,35.63,104,91,30.75
162,4,0,14,8,0,0,orl,"Hayward, Gordon",16,SF/PF,5,5700,16pt 5rb 4as 1st 1to 8-14fg,1,bos,0,1,2019-04-07,False,37.98,108,116,29.75
163,2,0,12,6,1,0,por,"Lyles, Trey",15,SF/PF,9,3100,15pt 9rb 2as 2to 3trey 6-12fg 0-1ft,0,den,3,2,2019-04-07,True,27.0,108,115,29.75
164,4,1,8,5,4,2,gsw,"Shamet, Landry",17,SG/SF,3,3900,17pt 3rb 4as 1bl 3to 5trey 5-8fg 2-4ft,0,lac,5,3,2019-04-07,True,30.58,104,131,29.75
165,2,0,11,7,2,1,ind,"Harris, Joe",19,SG/SF,4,5400,19pt 4rb 2as 1st 3to 4trey 7-11fg 1-2ft,1,bkn,4,3,2019-04-07,True,30.23,108,96,29.5
166,6,1,4,1,8,6,den,"Turner, Evan",8,SG/SF,6,4400,8pt 6rb 6as 2st 1bl 2to 1-4fg 6-8ft,2,por,0,2,2019-04-07,False,21.25,115,108,29.5
167,5,2,8,5,0,0,sac,"Williams, Kenrich",12,SF/PF,5,5000,12pt 5rb 5as 2bl 3to 2trey 5-8fg,0,nor,2,3,2019-04-07,True,28.55,133,129,29.25
168,1,0,15,6,0,0,nor,"Bogdanovic, Bogdan",16,SG/SF,5,4900,16pt 5rb 1as 2st 1to 4trey 6-15fg,2,sac,4,1,2019-04-07,False,28.87,129,133,29.25
169,6,0,15,5,0,0,nor,"Hield, Buddy",12,SG/SF,5,6800,12pt 5rb 6as 1st 3to 2trey 5-15fg,1,sac,2,3,2019-04-07,False,31.58,129,133,28.75
170,3,0,11,5,3,3,mil,"Bembry, DeAndre",13,SG/SF,8,5300,13pt 8rb 3as 1st 3to 5-11fg 3-3ft,1,atl,0,3,2019-04-07,True,23.23,107,115,28.0
171,1,1,7,5,0,0,pho,"House, Danuel",13,SF/PF,6,3800,13pt 6rb 1as 1st 1bl 3trey 5-7fg,1,hou,3,0,2019-04-07,False,21.67,149,113,27.5
172,1,1,9,2,7,7,orl,"Morris, Marcus",13,SF/PF,8,4600,13pt 8rb 1as 1bl 1to 2trey 2-9fg 7-7ft,0,bos,2,1,2019-04-07,False,30.27,108,116,27.0
173,3,0,9,4,3,3,cha,"Ellington, Wayne",14,SG/SF,4,5100,14pt 4rb 3as 1st 2to 3trey 4-9fg 3-3ft,1,det,3,2,2019-04-07,False,32.55,91,104,26.0
174,0,2,7,5,4,3,min,"Grant, Jerami",15,PF,5,5600,15pt 5rb 2bl 1to 2trey 5-7fg 3-4ft,0,okc,2,1,2019-04-07,True,29.97,132,126,25.75
175,1,1,12,5,0,0,sac,"Hill, Solomon",13,SF/PF,6,3300,13pt 6rb 1as 1bl 3trey 5-12fg,0,nor,3,0,2019-04-07,True,26.87,133,129,25.5
176,1,0,10,7,6,5,nyk,"Green, Jeff",19,SF/PF,2,3900,19pt 2rb 1as 1st 1to 7-10fg 5-6ft,1,was,0,1,2019-04-07,True,16.28,110,113,24.5
177,2,1,7,4,2,2,por,"Craig, Torrey",13,SG/SF,4,3600,13pt 4rb 2as 1bl 3trey 4-7fg 2-2ft,0,den,3,0,2019-04-07,True,23.17,108,115,24.5
178,4,0,10,8,1,0,bkn,"Young, Thaddeus",16,SF/PF,2,6100,16pt 2rb 4as 1st 4to 8-10fg 0-1ft,1,ind,0,4,2019-04-07,False,25.75,96,108,24.5
179,3,0,11,4,2,1,gsw,"Chandler, Wilson",11,SF/PF,7,3300,11pt 7rb 3as 2to 2trey 4-11fg 1-2ft,0,lac,2,2,2019-04-07,True,31.58,104,131,24.25
180,3,3,5,3,3,2,okc,"Okogie, Josh",8,SG/SF,1,4300,8pt 1rb 3as 2st 3bl 3-5fg 2-3ft,2,min,0,0,2019-04-07,False,36.0,126,132,23.75
181,2,0,11,5,2,1,bkn,"Bogdanovic, Bojan",13,SG/SF,4,6400,13pt 4rb 2as 1st 1to 2trey 5-11fg 1-2ft,1,ind,2,1,2019-04-07,False,29.33,96,108,23.5
182,3,0,8,3,0,0,lal,"O'Neale, Royce",9,SF,5,3500,9pt 5rb 3as 1st 3trey 3-8fg,1,uta,3,0,2019-04-07,True,30.2,109,113,23.25
183,6,0,10,4,0,0,mil,"Huerter, Kevin",9,SG/SF,4,4300,9pt 4rb 6as 1to 1trey 4-10fg,0,atl,1,1,2019-04-07,True,24.77,107,115,23.0
184,1,1,10,6,3,3,lal,"Niang, Georges",16,SF/PF,2,3300,16pt 2rb 1as 1st 1bl 3to 1trey 6-10fg 3-3ft,1,uta,1,3,2019-04-07,True,27.17,109,113,23.0
185,3,1,6,3,0,0,atl,"Connaughton, Pat",8,SG/SF,4,4800,8pt 4rb 3as 1st 1bl 1to 2trey 3-6fg,1,mil,2,1,2019-04-07,False,24.2,115,107,22.0
186,2,0,4,3,0,0,ind,"Graham, Treveon",9,SF/PF,5,3000,9pt 5rb 2as 1st 3trey 3-4fg,1,bkn,3,0,2019-04-07,True,20.48,108,96,21.75
187,2,0,12,4,0,0,pho,"Tucker, P.J.",12,SF/PF,2,3700,12pt 2rb 2as 1st 4trey 4-12fg,1,hou,4,0,2019-04-07,False,22.27,149,113,21.5
188,2,0,12,4,2,2,lal,"Crowder, Jae",11,SF/PF,6,4600,11pt 6rb 2as 1to 1trey 4-12fg 2-2ft,0,uta,1,1,2019-04-07,True,22.75,109,113,21.5
189,4,1,6,2,0,0,ind,"Dudley, Jared",6,SF/PF,4,3300,6pt 4rb 4as 1st 1bl 2to 2trey 2-6fg,1,bkn,2,2,2019-04-07,True,26.5,108,96,21.0
190,0,0,10,4,4,3,sas,"Osman, Cedi",12,SF/PF,4,5400,12pt 4rb 2st 1to 1trey 4-10fg 3-4ft,2,cle,1,1,2019-04-07,False,35.4,90,112,21.0
191,2,1,10,1,3,3,mil,"Carter, Vince",5,SF/PF,9,3600,5pt 9rb 2as 1bl 1to 1-10fg 3-3ft,0,atl,0,1,2019-04-07,True,30.83,107,115,20.75
192,2,0,5,4,2,1,min,"Ferguson, Terrance",11,SG/SF,4,3500,11pt 4rb 2as 2trey 4-5fg 1-2ft,0,okc,2,0,2019-04-07,True,25.73,132,126,20.0
193,1,0,9,6,2,2,mem,"Jackson, Justin",16,SG/SF,1,4600,16pt 1rb 1as 2trey 6-9fg 2-2ft,0,dal,2,0,2019-04-07,True,18.98,129,127,19.75
194,2,0,8,6,0,0,nor,"Bjelica, Nemanja",15,PF,0,4000,15pt 2as 3trey 6-8fg,0,sac,3,0,2019-04-07,False,20.77,129,133,19.5
195,2,0,9,3,2,2,por,"Barton, Will",9,SG/SF,6,4200,9pt 6rb 2as 1to 1trey 3-9fg 2-2ft,0,den,1,1,2019-04-07,True,22.57,108,115,19.5
196,5,1,8,2,0,0,was,"Dotson, Damyean",6,SG/SF,3,5200,6pt 3rb 5as 1bl 2to 2trey 2-8fg,0,nyk,2,2,2019-04-07,False,32.2,113,110,19.25
197,1,0,9,3,0,0,nyk,"Dekker, Sam",7,SF/PF,4,3300,7pt 4rb 1as 3st 2to 1trey 3-9fg,3,was,1,2,2019-04-07,True,24.48,110,113,19.0
198,1,0,8,5,2,1,orl,"Brown, Jaylen",13,SG/SF,1,4600,13pt 1rb 1as 1st 2trey 5-8fg 1-2ft,1,bos,2,0,2019-04-07,False,25.88,108,116,18.75
199,2,0,12,4,2,1,mil,"Bazemore, Kent",12,SG/SF,2,3900,12pt 2rb 2as 1to 3trey 4-12fg 1-2ft,0,atl,3,1,2019-04-07,True,24.9,107,115,18.5
200,0,0,9,6,0,0,cle,"Bertans, Davis",14,SF/PF,2,3500,14pt 2rb 1st 2to 2trey 6-9fg,1,sas,2,2,2019-04-07,True,20.12,112,90,18.5
201,3,0,7,4,3,2,den,"Hood, Rodney",11,SG/SF,3,4400,11pt 3rb 3as 3to 1trey 4-7fg 2-3ft,0,por,1,3,2019-04-07,False,26.28,115,108,18.25
202,2,0,6,3,0,0,por,"Hernangomez, Juan",7,SF/PF,4,3000,7pt 4rb 2as 1st 1trey 3-6fg,1,den,1,0,2019-04-07,True,23.55,108,115,17.5
203,1,0,12,6,1,1,det,"Bacon, Dwayne",14,SG/SF,1,4800,14pt 1rb 1as 1trey 6-12fg 1-1ft,0,cha,1,0,2019-04-07,True,27.95,104,91,17.25
204,2,0,16,4,0,0,mil,"Prince, Taurean",10,SF,3,4900,10pt 3rb 2as 1to 2trey 4-16fg,0,atl,2,1,2019-04-07,True,26.95,107,115,17.25
205,3,0,8,3,0,0,cha,"Kennard, Luke",7,SG/SF,5,3900,7pt 5rb 3as 2to 1trey 3-8fg,0,det,1,2,2019-04-07,False,20.27,91,104,17.25
206,0,0,8,3,4,4,atl,"Brown, Sterling",10,SG/SF,6,4900,10pt 6rb 1to 3-8fg 4-4ft,0,mil,0,1,2019-04-07,False,27.4,115,107,17.0
207,1,0,6,3,0,0,okc,"Bates-Diop, Keita",7,SF,3,3300,7pt 3rb 1as 2st 1trey 3-6fg,2,min,1,0,2019-04-07,False,18.52,126,132,16.75
208,2,0,4,2,2,2,cha,"Brown, Bruce",6,SG/SF,4,3100,6pt 4rb 2as 1st 2-4fg 2-2ft,1,det,0,0,2019-04-07,False,23.68,91,104,16.0
209,1,0,6,4,1,0,cle,"Gay, Rudy",8,SF/PF,6,6000,8pt 6rb 1as 1st 6to 4-6fg 0-1ft,1,sas,0,6,2019-04-07,True,17.08,112,90,16.0
210,2,0,5,2,2,2,mem,"Broekhoff, Ryan",8,SG/SF,3,3500,8pt 3rb 2as 2trey 2-5fg 2-2ft,0,dal,2,0,2019-04-07,True,16.5,129,127,15.75
211,3,0,4,1,4,4,lac,"Lee, Damion",7,SG/SF,3,3100,7pt 3rb 3as 1trey 1-4fg 4-4ft,0,gsw,1,0,2019-04-07,False,12.13,131,104,15.75
212,2,0,5,2,2,2,mil,"Anderson, Justin",8,SF/PF,3,4000,8pt 3rb 2as 1to 2trey 2-5fg 2-2ft,0,atl,2,1,2019-04-07,True,18.83,107,115,15.25
213,0,1,4,2,0,0,bos,"Isaac, Jonathan",6,SF/PF,3,5600,6pt 3rb 1st 1bl 2trey 2-4fg,1,orl,2,0,2019-04-07,True,21.75,116,108,14.75
214,1,0,10,2,0,0,ind,"Kurucs, Rodions",4,SF/PF,7,3600,4pt 7rb 1as 1to 2-10fg,0,bkn,0,1,2019-04-07,True,16.12,108,96,13.75
215,0,0,6,2,0,0,mil,"Humphries, Isaac",6,PF,4,3000,6pt 4rb 2trey 2-6fg,0,atl,2,0,2019-04-07,True,17.17,107,115,12.0
216,0,0,4,2,0,0,lac,"Jerebko, Jonas",5,SF/PF,2,3100,5pt 2rb 2st 1trey 2-4fg,2,gsw,1,0,2019-04-07,False,12.43,131,104,12.0
217,0,1,3,2,0,0,lac,"McKinnie, Alfonzo",6,SF/PF,2,3100,6pt 2rb 1bl 2trey 2-3fg,0,gsw,2,0,2019-04-07,False,14.43,131,104,11.5
218,0,0,2,2,2,2,cle,"Pondexter, Quincy",6,SF,1,3000,6pt 1rb 2st 1to 2-2fg 2-2ft,2,sas,0,1,2019-04-07,True,5.1,112,90,10.75
219,1,0,8,1,0,0,hou,"Daniels, Troy",3,SG/SF,3,3900,3pt 3rb 1as 1st 1trey 1-8fg,1,pho,1,0,2019-04-07,True,26.62,113,149,10.75
220,0,0,4,3,0,0,bkn,"Leaf, TJ",6,SF/PF,3,3000,6pt 3rb 3-4fg,0,ind,0,0,2019-04-07,False,18.75,96,108,9.75
221,3,0,2,0,0,0,det,"Batum, Nicolas",0,SG/SF,5,4200,0pt 5rb 3as 2to 0-2fg,0,cha,0,2,2019-04-07,True,26.13,104,91,9.75
222,0,0,2,2,0,0,den,"Harkless, Maurice",4,SF/PF,5,4400,4pt 5rb 1to 2-2fg,0,por,0,1,2019-04-07,False,21.58,115,108,9.75
223,0,0,7,2,0,0,ind,"Carroll, DeMarre",4,SF/PF,5,4900,4pt 5rb 1to 2-7fg,0,bkn,0,1,2019-04-07,True,15.8,108,96,9.75
224,2,0,1,1,2,2,gsw,"Temple, Garrett",4,SG/SF,2,3900,4pt 2rb 2as 1-1fg 2-2ft,0,lac,0,0,2019-04-07,True,13.82,104,131,9.5
225,0,0,5,2,1,0,okc,"Tolliver, Anthony",5,SF/PF,2,3300,5pt 2rb 1st 1to 1trey 2-5fg 0-1ft,1,min,1,1,2019-04-07,False,15.57,126,132,9.5
226,1,0,7,2,2,2,bkn,"McDermott, Doug",7,SF/PF,0,3400,7pt 1as 1trey 2-7fg 2-2ft,0,ind,1,0,2019-04-07,False,19.67,96,108,9.0
227,1,0,6,1,0,0,sas,"Nwaba, David",2,SG/SF,2,3600,2pt 2rb 1as 2st 2to 1-6fg,2,cle,0,2,2019-04-07,False,18.42,90,112,9.0
228,0,0,1,1,2,2,sas,"Adel, Deng",5,SF/PF,2,3000,5pt 2rb 1to 1trey 1-1fg 2-2ft,0,cle,1,1,2019-04-07,False,3.03,90,112,7.5
229,0,0,5,2,0,0,pho,"Shumpert, Iman",5,SG/SF,1,3300,5pt 1rb 1trey 2-5fg,0,hou,1,0,2019-04-07,False,20.55,149,113,6.75
230,0,0,3,1,0,0,bkn,"Matthews, Wes",3,SG/SF,1,4400,3pt 1rb 1st 1to 1trey 1-3fg,1,ind,1,1,2019-04-07,False,24.72,96,108,6.25
231,1,0,3,0,0,0,mem,"Lee, Courtney",0,SG/SF,2,3500,0pt 2rb 1as 1st 0-3fg,1,dal,0,0,2019-04-07,True,17.22,129,127,6.0
232,1,0,3,1,0,0,bos,"Iwundu, Wes",2,SG/SF,2,3200,2pt 2rb 1as 1to 1-3fg,0,orl,0,1,2019-04-07,True,18.33,116,108,5.5
233,1,0,1,1,0,0,por,"Lydon, Tyler",2,PF,1,3000,2pt 1rb 1as 1-1fg,0,den,0,0,2019-04-07,True,3.12,108,115,4.75
234,0,0,2,1,0,0,den,"Layman, Jake",2,PF,2,3500,2pt 2rb 1-2fg,0,por,0,0,2019-04-07,False,11.87,115,108,4.5
235,0,0,6,1,0,0,pho,"Green, Gerald",2,SG/SF,2,3200,2pt 2rb 1-6fg,0,hou,0,0,2019-04-07,False,12.0,149,113,4.5
236,0,0,2,0,0,0,nor,"Brewer, Corey",0,SG/SF,3,3300,0pt 3rb 0-2fg,0,sac,0,0,2019-04-07,False,13.3,129,133,3.75
237,1,0,0,0,2,2,gsw,"Thornwell, Sindarius",2,SG/SF,0,3000,2pt 1as 1to 2-2ft,0,lac,0,1,2019-04-07,True,12.98,104,131,3.0
238,1,0,3,0,0,0,cle,"Belinelli, Marco",0,SG/SF,0,3900,0pt 1as 0-3fg,0,sas,0,0,2019-04-07,True,13.97,112,90,1.5
239,0,0,1,0,0,0,por,"Vanderbilt, Jarred",0,SF/PF,1,3000,0pt 1rb 1st 4to 0-1fg,1,den,0,4,2019-04-07,True,12.33,108,115,1.25
240,0,0,2,0,0,0,cle,"Cunningham, Dante",0,SF/PF,1,3000,0pt 1rb 0-2fg,0,sas,0,0,2019-04-07,True,5.1,112,90,1.25
241,0,0,2,0,0,0,orl,"Tatum, Jayson",0,SF/PF,1,6100,0pt 1rb 0-2fg,0,bos,0,0,2019-04-07,False,6.0,108,116,1.25
242,0,0,0,0,0,0,dal,"Washburn, Julian",0,SG/SF,0,3200,0pt,0,mem,0,0,2019-04-07,False,10.1,127,129,0.0
243,0,0,0,0,0,0,bkn,"Reed, Davon",0,SG/SF,0,3000,0pt,0,ind,0,0,2019-04-07,False,2.08,96,108,0.0
244,0,0,2,0,0,0,nor,"Williams, Troy",0,SF/PF,0,3000,0pt 0-2fg,0,sac,0,0,2019-04-07,False,2.1,129,133,0.0
245,0,0,0,0,0,0,bkn,"Sumner, Edmond",0,SG/SF,0,3000,0pt,0,ind,0,0,2019-04-07,False,2.08,96,108,0.0
304,4,2,23,13,7,1,mil,"Len, Alex",33,C,8,5100,33pt 8rb 4as 2bl 1to 6trey 13-23fg 1-7ft,0,atl,6,1,2019-04-07,True,34.15,107,115,55.5
305,1,3,12,6,4,3,cha,"Drummond, Andre",15,C,23,9600,15pt 23rb 1as 3bl 6-12fg 3-4ft,0,det,0,0,2019-04-07,False,42.27,91,104,52.75
306,4,2,22,12,0,0,bos,"Vucevic, Nikola",25,C,12,9600,25pt 12rb 4as 1st 2bl 3to 1trey 12-22fg,1,orl,1,3,2019-04-07,True,33.98,116,108,52.5
307,9,3,9,4,2,2,lac,"Green, Draymond",10,PF/C,10,6200,10pt 10rb 9as 5st 3bl 2to 4-9fg 2-2ft,5,gsw,0,2,2019-04-07,False,29.58,131,104,52.5
308,3,2,14,10,2,2,sac,"Okafor, Jahlil",23,C,14,4000,23pt 14rb 3as 2bl 1to 1trey 10-14fg 2-2ft,0,nor,1,1,2019-04-07,True,35.25,133,129,50.5
309,2,1,18,11,14,13,okc,"Towns, Karl-Anthony",35,C,7,9700,35pt 7rb 2as 2st 1bl 5to 11-18fg 13-14ft,2,min,0,5,2019-04-07,False,33.35,126,132,50.25
310,4,1,9,7,10,8,pho,"Capela, Clint",22,C,13,7500,22pt 13rb 4as 1st 1bl 7-9fg 8-10ft,1,hou,0,0,2019-04-07,False,25.4,149,113,49.75
311,3,4,12,7,4,3,mem,"Mejri, Salah",19,C,9,4100,19pt 9rb 3as 4bl 1to 2trey 7-12fg 3-4ft,0,dal,2,1,2019-04-07,True,31.85,129,127,43.25
312,6,3,12,5,0,0,por,"Plumlee, Mason",10,PF/C,11,4700,10pt 11rb 6as 1st 3bl 1to 5-12fg,1,den,0,1,2019-04-07,True,31.92,108,115,41.75
313,3,2,16,10,2,2,uta,"McGee, JaVale",22,C,8,6800,22pt 8rb 3as 1st 2bl 2to 10-16fg 2-2ft,1,lal,0,2,2019-04-07,False,25.95,113,109,41.5
314,2,2,11,8,8,5,lal,"Gobert, Rudy",21,C,10,9000,21pt 10rb 2as 2bl 2to 8-11fg 5-8ft,0,uta,0,2,2019-04-07,True,36.1,109,113,41.0
315,5,0,8,4,2,2,sas,"Nance, Larry",11,PF/C,10,6600,11pt 10rb 5as 4st 1trey 4-8fg 2-2ft,4,cle,1,0,2019-04-07,False,33.48,90,112,41.0
316,0,1,18,8,4,2,nor,"Bagley, Marvin",19,PF/C,14,6800,19pt 14rb 1bl 1trey 8-18fg 2-4ft,0,sac,1,0,2019-04-07,False,31.62,129,133,40.5
317,2,0,14,6,6,6,cle,"Aldridge, LaMarcus",18,PF/C,13,8500,18pt 13rb 2as 1st 1to 6-14fg 6-6ft,1,sas,0,1,2019-04-07,True,29.6,112,90,40.25
318,1,4,11,6,2,1,was,"Kornet, Luke",17,PF/C,7,4600,17pt 7rb 1as 1st 4bl 1to 4trey 6-11fg 1-2ft,1,nyk,4,1,2019-04-07,False,35.83,113,110,38.75
319,7,0,12,7,4,3,orl,"Horford, Al",18,PF/C,4,6600,18pt 4rb 7as 2st 2to 1trey 7-12fg 3-4ft,2,bos,1,2,2019-04-07,False,25.88,108,116,37.0
320,3,0,12,8,2,1,bkn,"Sabonis, Domantas",17,PF/C,12,6500,17pt 12rb 3as 3to 8-12fg 1-2ft,0,ind,0,3,2019-04-07,False,30.57,96,108,36.5
321,2,1,17,9,3,3,det,"Kaminsky, Frank",24,PF/C,5,5300,24pt 5rb 2as 1bl 1to 3trey 9-17fg 3-3ft,0,cha,3,1,2019-04-07,True,27.52,104,91,36.25
322,4,0,15,4,2,2,lac,"Cousins, DeMarcus",12,C,9,6800,12pt 9rb 4as 2st 4to 2trey 4-15fg 2-2ft,2,gsw,2,4,2019-04-07,False,23.03,131,104,32.25
323,0,3,5,4,3,3,was,"Robinson, Mitchell",11,C,11,7100,11pt 11rb 3bl 1to 4-5fg 3-3ft,0,nyk,0,1,2019-04-07,False,37.53,113,110,31.75
324,0,2,11,7,3,2,nyk,"Bryant, Thomas",17,PF/C,7,7600,17pt 7rb 1st 2bl 1to 1trey 7-11fg 2-3ft,1,was,1,1,2019-04-07,True,22.63,110,113,31.75
